,date,Demand,Peak_Load_MW,Peak_Load_H,icon_06,temp_06,templow_06,baro_06,wind_06,wd_06,hum_06,icon_12,temp_12,templow_12,baro_12,wind_12,wd_12,hum_12,icon_18,temp_18,templow_18,baro_18,wind_18,wd_18,hum_18,icon_00,temp_00,templow_00,baro_00,wind_00,wd_00,hum_00,name
1269,2017-06-19,651.0,33,14,7,26.0,23.0,1016,11,90,79,7.0,26.0,25.0,1016.0,20.0,80.0,75.0,14.0,26.0,24.0,1016.0,13.0,90.0,80.0,36.0,24.0,23.0,1016.0,9.0,40.0,84.0,0
1270,2017-06-20,651.0,33,14,7,26.0,23.0,1018,17,90,83,2.0,27.0,26.0,1017.0,17.0,80.0,73.0,7.0,26.0,23.0,1016.0,15.0,80.0,80.0,14.0,24.0,23.0,1017.0,15.0,100.0,85.0,0
1271,2017-06-21,640.0,32,14,7,26.0,23.0,1016,10,80,79,2.0,28.0,26.0,1016.0,15.0,50.0,66.0,2.0,28.0,24.0,1016.0,10.0,90.0,73.0,36.0,23.0,23.0,1016.0,10.0,80.0,86.0,0
1272,2017-06-22,658.0,33,14,2,26.0,22.0,1018,7,80,79,1.0,28.0,26.0,1019.0,15.0,20.0,66.0,1.0,27.0,23.0,1019.0,9.0,40.0,77.0,36.0,24.0,23.0,1018.0,6.0,70.0,84.0,0
1273,2017-06-23,658.0,34,14,2,28.0,22.0,1021,7,70,78,1.0,29.0,27.0,1021.0,13.0,80.0,69.0,14.0,28.0,24.0,1020.0,7.0,100.0,79.0,36.0,23.0,22.0,1020.0,4.0,80.0,85.0,0
1274,2017-06-24,620.0,31,23,1,30.0,22.0,1019,6,250,69,1.0,31.0,29.0,1017.0,13.0,80.0,51.0,13.0,32.0,28.0,1014.0,11.0,110.0,42.0,36.0,24.0,22.0,1019.0,5.0,240.0,81.0,0
1275,2017-06-25,599.0,31,23,2,30.0,24.0,1013,11,260,75,7.0,30.0,27.0,1012.0,13.0,100.0,71.0,22.0,28.0,25.0,1010.0,10.0,40.0,82.0,36.0,28.0,24.0,1013.0,8.0,280.0,60.0,0
1276,2017-06-26,656.0,32,14,2,30.0,24.0,1013,10,250,76,6.0,33.0,30.0,1013.0,10.0,290.0,46.0,7.0,32.0,28.0,1012.0,7.0,250.0,45.0,36.0,25.0,24.0,1012.0,16.0,260.0,85.0,0
1277,2017-06-27,651.0,33,14,7,28.0,26.0,1012,11,270,53,2.0,30.0,28.0,1012.0,18.0,270.0,49.0,9.0,28.0,25.0,1012.0,28.0,260.0,48.0,36.0,29.0,28.0,1011.0,9.0,260.0,34.0,0
1278,2017-06-28,632.0,32,14,2,26.0,23.0,1015,19,270,65,2.0,27.0,26.0,1015.0,17.0,280.0,52.0,1.0,27.0,23.0,1013.0,19.0,270.0,59.0,36.0,25.0,23.0,1015.0,21.0,270.0,61.0,0
1279,2017-06-29,611.0,31,14,2,25.0,22.0,1015,17,280,65,2.0,26.0,24.0,1014.0,18.0,280.0,51.0,1.0,26.0,22.0,1013.0,21.0,260.0,50.0,36.0,23.0,22.0,1014.0,19.0,260.0,69.0,0
1280,2017-06-30,577.0,29,14,1,23.0,21.0,1016,23,270,57,1.0,24.0,23.0,1017.0,21.0,280.0,44.0,1.0,24.0,21.0,1017.0,14.0,270.0,41.0,36.0,22.0,21.0,1015.0,20.0,260.0,54.0,0
1281,2017-07-01,539.0,27,23,1,27.0,18.0,1018,9,120,35,1.0,27.0,26.0,1019.0,16.0,60.0,36.0,1.0,26.0,22.0,1020.0,15.0,100.0,64.0,36.0,21.0,18.0,1018.0,6.0,250.0,41.0,0
1282,2017-07-02,526.0,27,23,2,26.0,21.0,1021,18,100,73,1.0,26.0,26.0,1020.0,24.0,60.0,56.0,1.0,26.0,22.0,1020.0,19.0,100.0,68.0,36.0,22.0,21.0,1021.0,13.0,90.0,83.0,0
1283,2017-07-03,608.0,31,14,7,24.0,22.0,1020,22,80,80,2.0,26.0,24.0,1019.0,22.0,80.0,71.0,2.0,25.0,22.0,1018.0,15.0,80.0,77.0,36.0,22.0,22.0,1020.0,19.0,80.0,80.0,0
1284,2017-07-04,598.0,30,14,7,24.0,22.0,1017,17,90,83,7.0,25.0,24.0,1016.0,18.0,80.0,77.0,7.0,25.0,23.0,1016.0,13.0,80.0,82.0,36.0,23.0,22.0,1018.0,14.0,80.0,83.0,0
1285,2017-07-05,627.0,32,14,7,24.0,22.0,1016,13,60,82,6.0,26.0,24.0,1015.0,15.0,60.0,73.0,6.0,26.0,24.0,1015.0,11.0,40.0,79.0,36.0,23.0,23.0,1016.0,10.0,80.0,85.0,0
1286,2017-07-06,637.0,33,14,7,26.0,23.0,1015,14,120,81,7.0,27.0,25.0,1015.0,16.0,80.0,75.0,7.0,26.0,22.0,1016.0,12.0,260.0,83.0,14.0,24.0,23.0,1016.0,10.0,60.0,87.0,0
1287,2017-07-07,602.0,31,14,7,25.0,22.0,1016,10,260,73,2.0,28.0,25.0,1016.0,12.0,290.0,44.0,1.0,28.0,24.0,1016.0,12.0,260.0,42.0,14.0,23.0,22.0,1016.0,10.0,270.0,79.0,0
1288,2017-07-08,564.0,28,23,1,30.0,22.0,1017,9,280,41,1.0,31.0,29.0,1017.0,12.0,280.0,32.0,1.0,29.0,25.0,1015.0,12.0,260.0,43.0,36.0,24.0,22.0,1017.0,13.0,250.0,48.0,0
1289,2017-07-09,544.0,29,23,1,31.0,24.0,1015,8,240,43,1.0,31.0,31.0,1014.0,11.0,300.0,38.0,1.0,31.0,24.0,1013.0,9.0,270.0,59.0,36.0,26.0,24.0,1015.0,7.0,250.0,40.0,0
1290,2017-07-10,646.0,33,14,1,28.0,23.0,1013,7,260,57,1.0,28.0,28.0,1012.0,13.0,40.0,56.0,1.0,28.0,24.0,1012.0,6.0,80.0,67.0,36.0,24.0,23.0,1013.0,5.0,290.0,67.0,0
1291,2017-07-11,664.0,34,14,1,27.0,22.0,1014,6,240,74,9.0,29.0,27.0,1014.0,12.0,70.0,62.0,2.0,27.0,24.0,1015.0,8.0,70.0,81.0,36.0,24.0,22.0,1013.0,4.0,340.0,69.0,0
1292,2017-07-12,677.0,34,14,7,26.0,23.0,1017,12,90,82,1.0,28.0,26.0,1017.0,12.0,50.0,71.0,2.0,28.0,24.0,1016.0,7.0,100.0,83.0,36.0,24.0,23.0,1016.0,7.0,90.0,87.0,0
1293,2017-07-13,677.0,34,14,9,26.0,23.0,1018,11,100,89,2.0,29.0,26.0,1017.0,13.0,60.0,73.0,2.0,29.0,24.0,1015.0,8.0,300.0,80.0,36.0,24.0,23.0,1016.0,4.0,120.0,93.0,0
1294,2017-07-14,664.0,34,14,9,25.0,24.0,1016,12,130,86,2.0,29.0,25.0,1016.0,14.0,60.0,71.0,2.0,28.0,24.0,1016.0,9.0,310.0,79.0,36.0,24.0,23.0,1016.0,8.0,300.0,90.0,0
1295,2017-07-15,619.0,31,23,7,28.0,24.0,1017,7,100,74,2.0,28.0,28.0,1018.0,13.0,80.0,66.0,2.0,28.0,25.0,1017.0,10.0,60.0,78.0,36.0,24.0,24.0,1016.0,5.0,120.0,84.0,0
1296,2017-07-16,584.0,30,23,7,26.0,25.0,1018,13,90,82,7.0,28.0,26.0,1018.0,16.0,60.0,71.0,2.0,27.0,24.0,1018.0,9.0,80.0,76.0,36.0,25.0,24.0,1018.0,8.0,110.0,84.0,0
1297,2017-07-17,681.0,35,14,6,28.0,24.0,1017,10,70,73,2.0,28.0,27.0,1015.0,15.0,60.0,69.0,6.0,27.0,25.0,1015.0,11.0,70.0,80.0,14.0,25.0,24.0,1017.0,8.0,80.0,81.0,0
1298,2017-07-18,674.0,35,14,7,27.0,24.0,1014,13,70,86,2.0,28.0,26.0,1014.0,15.0,70.0,74.0,9.0,27.0,24.0,1013.0,12.0,90.0,83.0,14.0,25.0,24.0,1015.0,15.0,90.0,86.0,0
1299,2017-07-19,676.0,35,14,7,27.0,24.0,1015,9,260,86,2.0,31.0,27.0,1014.0,13.0,280.0,59.0,1.0,31.0,28.0,1013.0,12.0,270.0,39.0,14.0,25.0,24.0,1013.0,9.0,270.0,91.0,0
1300,2017-07-20,667.0,34,14,1,30.0,24.0,1013,21,260,53,1.0,30.0,28.0,1013.0,18.0,270.0,45.0,1.0,28.0,24.0,1012.0,20.0,260.0,57.0,36.0,28.0,25.0,1013.0,19.0,260.0,45.0,0
1301,2017-07-21,631.0,32,14,1,27.0,22.0,1013,13,260,66,1.0,28.0,27.0,1013.0,16.0,260.0,42.0,1.0,28.0,25.0,1012.0,9.0,280.0,43.0,36.0,25.0,22.0,1012.0,15.0,260.0,73.0,0
1302,2017-07-22,587.0,29,23,1,28.0,22.0,1014,6,320,55,1.0,30.0,28.0,1014.0,12.0,310.0,38.0,7.0,30.0,26.0,1014.0,8.0,280.0,50.0,36.0,25.0,22.0,1013.0,5.0,320.0,52.0,0
1303,2017-07-23,569.0,29,23,7,30.0,23.0,1017,6,300,49,7.0,32.0,30.0,1017.0,10.0,80.0,34.0,7.0,32.0,25.0,1017.0,7.0,120.0,53.0,36.0,26.0,24.0,1016.0,6.0,80.0,70.0,0
1304,2017-07-24,675.0,35,14,1,34.0,23.0,1017,9,250,33,1.0,35.0,31.0,1016.0,10.0,80.0,35.0,1.0,31.0,25.0,1015.0,8.0,80.0,65.0,36.0,25.0,23.0,1017.0,3.0,130.0,60.0,0
1305,2017-07-25,684.0,35,14,2,30.0,24.0,1013,7,280,40,2.0,31.0,30.0,1013.0,11.0,80.0,50.0,1.0,30.0,24.0,1012.0,10.0,340.0,66.0,36.0,27.0,24.0,1014.0,5.0,320.0,60.0,0
1306,2017-07-26,682.0,35,14,2,28.0,22.0,1015,8,260,78,1.0,28.0,28.0,1014.0,14.0,60.0,64.0,2.0,28.0,24.0,1014.0,9.0,100.0,76.0,36.0,24.0,22.0,1014.0,7.0,330.0,83.0,0
1307,2017-07-27,705.0,36,14,2,28.0,24.0,1015,9,90,78,1.0,29.0,28.0,1015.0,12.0,80.0,68.0,2.0,28.0,25.0,1014.0,8.0,40.0,77.0,36.0,25.0,24.0,1015.0,7.0,140.0,84.0,0
1308,2017-07-28,695.0,36,14,9,29.0,22.0,1015,6,310,84,2.0,32.0,29.0,1015.0,11.0,60.0,59.0,2.0,30.0,25.0,1015.0,7.0,80.0,78.0,36.0,25.0,23.0,1015.0,4.0,320.0,88.0,0
1309,2017-07-29,647.0,32,23,1,32.0,24.0,1016,6,310,55,1.0,32.0,31.0,1015.0,11.0,60.0,48.0,1.0,31.0,27.0,1014.0,6.0,90.0,54.0,36.0,25.0,24.0,1015.0,3.0,320.0,80.0,0
1310,2017-07-30,618.0,32,23,2,30.0,24.0,1013,6,60,62,1.0,33.0,30.0,1012.0,12.0,60.0,45.0,1.0,32.0,27.0,1011.0,7.0,20.0,40.0,36.0,27.0,25.0,1014.0,4.0,250.0,63.0,0
1311,2017-07-31,720.0,37,14,2,32.0,24.0,1010,4,320,49,2.0,34.0,31.0,1010.0,11.0,90.0,37.0,6.0,33.0,27.0,1009.0,9.0,280.0,58.0,36.0,27.0,25.0,1010.0,3.0,300.0,54.0,0
1312,2017-08-01,700.0,36,14,7,32.0,26.0,1012,16,270,32,7.0,32.0,29.0,1013.0,15.0,260.0,29.0,7.0,29.0,27.0,1015.0,15.0,260.0,35.0,36.0,28.0,27.0,1011.0,13.0,250.0,50.0,0
1313,2017-08-02,695.0,35,14,7,30.0,25.0,1016,7,270,36,7.0,32.0,29.0,1015.0,12.0,290.0,30.0,1.0,32.0,26.0,1016.0,7.0,290.0,53.0,36.0,27.0,25.0,1016.0,9.0,250.0,42.0,0
1314,2017-08-03,717.0,36,14,2,32.0,23.0,1017,5,90,62,1.0,32.0,30.0,1016.0,12.0,90.0,45.0,2.0,30.0,26.0,1015.0,7.0,100.0,59.0,36.0,26.0,24.0,1016.0,3.0,190.0,66.0,0
1315,2017-08-04,726.0,37,14,2,33.0,25.0,1014,5,80,42,1.0,35.0,32.0,1014.0,11.0,90.0,34.0,1.0,33.0,27.0,1014.0,7.0,100.0,54.0,36.0,26.0,25.0,1014.0,3.0,330.0,59.0,0
1316,2017-08-05,673.0,33,23,1,30.0,24.0,1014,5,290,52,1.0,32.0,30.0,1014.0,12.0,80.0,58.0,1.0,31.0,26.0,1013.0,7.0,80.0,75.0,36.0,27.0,24.0,1014.0,3.0,250.0,54.0,0
1317,2017-08-06,658.0,34,23,6,30.0,25.0,1014,6,90,81,2.0,30.0,29.0,1014.0,13.0,80.0,72.0,2.0,29.0,27.0,1015.0,10.0,100.0,81.0,36.0,26.0,25.0,1014.0,4.0,320.0,88.0,0
1318,2017-08-07,763.0,39,14,7,29.0,26.0,1015,13,110,82,2.0,31.0,29.0,1014.0,15.0,60.0,72.0,2.0,30.0,27.0,1013.0,8.0,90.0,80.0,14.0,27.0,26.0,1015.0,10.0,90.0,88.0,0
1319,2017-08-08,765.0,39,14,6,35.0,24.0,1013,9,280,72,2.0,36.0,35.0,1012.0,17.0,270.0,18.0,2.0,36.0,33.0,1012.0,22.0,250.0,11.0,36.0,27.0,24.0,1013.0,4.0,320.0,90.0,0
1320,2017-08-09,718.0,36,14,1,32.0,27.0,1015,18,260,26,2.0,32.0,30.0,1015.0,14.0,280.0,27.0,1.0,30.0,26.0,1014.0,15.0,260.0,23.0,36.0,33.0,27.0,1013.0,20.0,260.0,21.0,0
1321,2017-08-10,684.0,34,14,2,28.0,25.0,1017,12,250,36,2.0,28.0,27.0,1018.0,17.0,50.0,57.0,6.0,27.0,25.0,1019.0,20.0,70.0,81.0,36.0,26.0,25.0,1015.0,17.0,250.0,36.0,0
1322,2017-08-11,667.0,34,14,7,28.0,25.0,1019,23,80,77,2.0,28.0,28.0,1018.0,27.0,70.0,67.0,7.0,28.0,25.0,1017.0,17.0,100.0,78.0,36.0,25.0,25.0,1019.0,16.0,90.0,85.0,0
1323,2017-08-12,611.0,30,22,2,28.0,24.0,1019,23,90,73,6.0,28.0,27.0,1019.0,25.0,70.0,64.0,2.0,27.0,25.0,1018.0,18.0,90.0,75.0,36.0,25.0,24.0,1018.0,16.0,80.0,81.0,0
1324,2017-08-13,568.0,29,23,7,27.0,24.0,1017,14,70,80,6.0,27.0,26.0,1016.0,19.0,80.0,70.0,7.0,27.0,25.0,1015.0,16.0,100.0,76.0,36.0,25.0,24.0,1017.0,14.0,90.0,83.0,0
1325,2017-08-14,650.0,33,14,7,26.0,24.0,1015,13,110,87,7.0,28.0,26.0,1015.0,16.0,80.0,78.0,7.0,26.0,25.0,1015.0,13.0,80.0,86.0,34.0,25.0,24.0,1015.0,14.0,100.0,85.0,0
1326,2017-08-15,596.0,30,23,7,28.0,24.0,1017,12,60,88,7.0,28.0,27.0,1017.0,14.0,50.0,77.0,1.0,28.0,25.0,1017.0,10.0,20.0,82.0,36.0,25.0,24.0,1016.0,9.0,60.0,89.0,2
1327,2017-08-16,696.0,36,14,9,28.0,23.0,1019,6,260,85,2.0,29.0,28.0,1018.0,12.0,70.0,71.0,2.0,28.0,25.0,1017.0,9.0,100.0,80.0,36.0,25.0,23.0,1018.0,3.0,320.0,89.0,0
1328,2017-08-17,709.0,36,14,7,27.0,24.0,1018,12,90,84,2.0,28.0,27.0,1018.0,14.0,90.0,73.0,6.0,28.0,25.0,1017.0,10.0,90.0,81.0,36.0,25.0,24.0,1017.0,9.0,90.0,90.0,0
1329,2017-08-18,704.0,36,14,7,28.0,25.0,1017,10,80,77,2.0,28.0,28.0,1016.0,15.0,60.0,68.0,2.0,28.0,25.0,1015.0,8.0,100.0,78.0,36.0,25.0,24.0,1017.0,6.0,120.0,86.0,0
1330,2017-08-19,651.0,32,22,7,28.0,24.0,1015,9,80,79,7.0,28.0,27.0,1016.0,17.0,80.0,72.0,7.0,27.0,26.0,1016.0,10.0,90.0,80.0,36.0,25.0,25.0,1015.0,7.0,70.0,86.0,0
1331,2017-08-20,618.0,31,22,7,27.0,26.0,1018,14,80,86,7.0,28.0,27.0,1018.0,18.0,80.0,77.0,7.0,27.0,26.0,1018.0,13.0,70.0,83.0,36.0,26.0,26.0,1017.0,9.0,90.0,86.0,0
1332,2017-08-21,690.0,35,14,7,27.0,25.0,1018,13,70,83,7.0,28.0,27.0,1018.0,20.0,60.0,72.0,2.0,28.0,24.0,1017.0,14.0,70.0,78.0,36.0,26.0,25.0,1018.0,14.0,90.0,89.0,0
1333,2017-08-22,689.0,35,14,7,26.0,23.0,1018,9,80,81,2.0,28.0,26.0,1017.0,14.0,60.0,70.0,13.0,27.0,24.0,1016.0,7.0,80.0,78.0,36.0,24.0,23.0,1018.0,7.0,80.0,84.0,0
1334,2017-08-23,669.0,34,14,2,27.0,24.0,1016,11,80,80,2.0,27.0,27.0,1016.0,15.0,80.0,71.0,36.0,26.0,24.0,1016.0,7.0,240.0,77.0,36.0,24.0,24.0,1016.0,7.0,80.0,87.0,0
1335,2017-08-24,688.0,35,14,6,28.0,23.0,1017,7,100,79,2.0,28.0,28.0,1016.0,14.0,80.0,71.0,7.0,28.0,25.0,1017.0,10.0,120.0,80.0,36.0,24.0,23.0,1016.0,4.0,240.0,84.0,0
1336,2017-08-25,706.0,36,14,6,28.0,24.0,1016,11,90,81,6.0,28.0,28.0,1016.0,14.0,60.0,74.0,14.0,28.0,25.0,1015.0,8.0,70.0,82.0,36.0,26.0,25.0,1016.0,11.0,70.0,85.0,0
1337,2017-08-26,650.0,33,22,7,28.0,24.0,1014,9,100,86,2.0,28.0,26.0,1014.0,13.0,50.0,76.0,34.0,26.0,26.0,1014.0,9.0,10.0,84.0,36.0,25.0,24.0,1015.0,8.0,70.0,91.0,0
1338,2017-08-27,624.0,32,22,6,27.0,25.0,1013,12,80,85,7.0,29.0,26.0,1014.0,12.0,80.0,79.0,7.0,26.0,26.0,1014.0,14.0,90.0,91.0,34.0,26.0,25.0,1014.0,13.0,110.0,84.0,0
1339,2017-08-28,675.0,33,14,18,27.0,23.0,1015,7,290,78,18.0,27.0,24.0,1015.0,12.0,140.0,79.0,34.0,27.0,22.0,1014.0,18.0,260.0,80.0,36.0,27.0,25.0,1013.0,13.0,250.0,75.0,0
1340,2017-08-29,629.0,31,14,34,22.0,22.0,1015,6,240,86,7.0,24.0,24.0,1015.0,9.0,10.0,72.0,7.0,23.0,23.0,1015.0,11.0,10.0,76.0,34.0,23.0,22.0,1015.0,12.0,240.0,88.0,0
1341,2017-08-30,596.0,30,14,18,22.0,22.0,1016,11,350,92,7.0,22.0,21.0,1017.0,14.0,350.0,92.0,7.0,22.0,22.0,1015.0,3.0,300.0,84.0,36.0,23.0,23.0,1015.0,11.0,10.0,76.0,0
1342,2017-08-31,599.0,30,22,36,22.0,22.0,1015,3,300,84,6.0,27.0,27.0,1014.0,6.0,80.0,84.0,7.0,25.0,25.0,1014.0,6.0,40.0,86.0,36.0,22.0,22.0,1015.0,3.0,300.0,84.0,0
1343,2017-09-01,543.0,28,22,7,25.0,25.0,1017,11,40,87,7.0,26.0,26.0,1016.0,16.0,50.0,85.0,7.0,25.0,25.0,1016.0,5.0,50.0,92.0,36.0,22.0,22.0,1015.0,3.0,300.0,84.0,0
1344,2017-09-02,573.0,30,22,7,25.0,24.0,1019,7,70,90,2.0,26.0,26.0,1019.0,12.0,80.0,81.0,2.0,25.0,24.0,1019.0,11.0,80.0,84.0,36.0,25.0,25.0,1016.0,5.0,50.0,92.0,0
1345,2017-09-03,559.0,29,22,7,25.0,24.0,1017,5,80,88,2.0,27.0,27.0,1016.0,8.0,80.0,67.0,7.0,26.0,25.0,1012.0,7.0,310.0,78.0,36.0,25.0,24.0,1019.0,11.0,80.0,84.0,0
1346,2017-09-04,645.0,34,14,1,29.0,29.0,1015,22,270,54,36.0,29.0,29.0,1015.0,22.0,270.0,54.0,1.0,28.0,27.0,1016.0,16.0,260.0,42.0,36.0,26.0,25.0,1012.0,7.0,310.0,78.0,0
1347,2017-09-05,657.0,34,14,1,26.0,26.0,1021,6,70,69,2.0,28.0,27.0,1020.0,14.0,40.0,67.0,2.0,27.0,24.0,1020.0,12.0,100.0,82.0,36.0,28.0,27.0,1016.0,16.0,260.0,42.0,0
1348,2017-09-06,669.0,35,14,2,27.0,22.0,1020,7,250,83,6.0,27.0,27.0,1019.0,14.0,80.0,73.0,2.0,27.0,24.0,1018.0,11.0,90.0,83.0,36.0,24.0,22.0,1020.0,6.0,110.0,87.0,0
1349,2017-09-07,673.0,35,14,2,26.0,23.0,1017,8,80,84,2.0,27.0,26.0,1016.0,14.0,80.0,72.0,2.0,27.0,24.0,1016.0,8.0,90.0,80.0,36.0,24.0,23.0,1017.0,6.0,90.0,88.0,0
1350,2017-09-08,617.0,31,22,2,26.0,22.0,1015,7,130,84,2.0,28.0,26.0,1014.0,12.0,70.0,72.0,2.0,27.0,24.0,1013.0,6.0,350.0,81.0,36.0,24.0,23.0,1015.0,7.0,140.0,87.0,0
1351,2017-09-09,611.0,30,22,1,31.0,22.0,1011,10,260,53,7.0,31.0,27.0,1010.0,18.0,260.0,49.0,2.0,27.0,23.0,1009.0,27.0,260.0,64.0,36.0,24.0,22.0,1012.0,3.0,280.0,87.0,0
1352,2017-09-10,546.0,29,22,7,25.0,22.0,1013,19,270,64,2.0,26.0,25.0,1014.0,13.0,300.0,52.0,2.0,25.0,20.0,1015.0,8.0,300.0,52.0,36.0,23.0,22.0,1011.0,19.0,260.0,67.0,0
1353,2017-09-11,607.0,31,14,6,26.0,18.0,1015,7,250,47,6.0,27.0,26.0,1014.0,12.0,60.0,41.0,2.0,26.0,21.0,1013.0,6.0,50.0,62.0,36.0,20.0,18.0,1015.0,4.0,240.0,47.0,0
1354,2017-09-12,621.0,32,14,1,28.0,18.0,1014,5,240,60,1.0,30.0,28.0,1015.0,10.0,90.0,43.0,1.0,28.0,23.0,1017.0,7.0,70.0,57.0,36.0,21.0,19.0,1014.0,5.0,240.0,61.0,0
1355,2017-09-13,660.0,34,14,6,26.0,22.0,1021,13,80,84,2.0,26.0,26.0,1021.0,16.0,60.0,76.0,2.0,26.0,22.0,1020.0,8.0,60.0,84.0,36.0,23.0,22.0,1019.0,7.0,110.0,84.0,0
1356,2017-09-14,664.0,34,14,9,26.0,22.0,1019,6,240,81,2.0,31.0,26.0,1018.0,10.0,300.0,57.0,7.0,31.0,24.0,1015.0,5.0,80.0,66.0,36.0,22.0,21.0,1020.0,6.0,250.0,87.0,0
1357,2017-09-15,647.0,33,14,6,29.0,27.0,1013,21,260,32,2.0,30.0,26.0,1012.0,20.0,260.0,46.0,2.0,26.0,23.0,1011.0,25.0,260.0,64.0,36.0,28.0,24.0,1013.0,12.0,240.0,47.0,0
1358,2017-09-16,558.0,28,22,2,25.0,21.0,1014,14,260,43,2.0,25.0,24.0,1015.0,13.0,280.0,49.0,1.0,24.0,21.0,1016.0,10.0,280.0,48.0,36.0,23.0,22.0,1012.0,21.0,250.0,48.0,0
1359,2017-09-17,445.0,23,1,1,24.0,17.0,1018,6,250,66,2.0,25.0,24.0,1018.0,14.0,40.0,57.0,1.0,25.0,20.0,1018.0,6.0,300.0,65.0,36.0,21.0,18.0,1017.0,5.0,290.0,56.0,0
1360,2017-09-18,428.0,24,22,1,25.0,20.0,1019,14,250,59,1.0,26.0,25.0,1019.0,19.0,270.0,37.0,2.0,26.0,23.0,1019.0,20.0,270.0,47.0,36.0,21.0,19.0,1018.0,5.0,310.0,68.0,0
1361,2017-09-19,558.0,31,22,1,27.0,22.0,1021,10,270,56,1.0,28.0,26.0,1021.0,10.0,300.0,46.0,1.0,27.0,20.0,1020.0,6.0,80.0,64.0,36.0,24.0,22.0,1020.0,11.0,260.0,58.0,0
1362,2017-09-20,610.0,31,14,2,24.0,18.0,1020,7,90,82,2.0,26.0,24.0,1018.0,15.0,60.0,71.0,6.0,25.0,21.0,1017.0,8.0,60.0,79.0,36.0,20.0,18.0,1020.0,4.0,240.0,77.0,0
1363,2017-09-21,583.0,31,22,6,25.0,20.0,1016,6,260,83,2.0,26.0,24.0,1016.0,12.0,70.0,72.0,2.0,24.0,22.0,1016.0,7.0,70.0,83.0,36.0,21.0,20.0,1017.0,5.0,270.0,87.0,0
1364,2017-09-22,612.0,32,14,7,25.0,22.0,1017,8,340,86,6.0,26.0,24.0,1017.0,16.0,50.0,76.0,6.0,24.0,23.0,1017.0,14.0,60.0,84.0,36.0,23.0,22.0,1016.0,3.0,270.0,88.0,0
1365,2017-09-23,556.0,29,22,7,25.0,23.0,1018,19,60,86,2.0,26.0,24.0,1018.0,20.0,60.0,79.0,7.0,24.0,23.0,1019.0,14.0,100.0,85.0,36.0,23.0,23.0,1018.0,11.0,60.0,89.0,0
1366,2017-09-24,546.0,29,22,6,24.0,23.0,1020,10,60,85,7.0,26.0,24.0,1021.0,13.0,60.0,75.0,6.0,25.0,22.0,1021.0,7.0,70.0,83.0,36.0,23.0,22.0,1020.0,9.0,80.0,90.0,0
1367,2017-09-25,618.0,32,14,9,24.0,20.0,1020,7,280,87,2.0,26.0,24.0,1020.0,10.0,310.0,70.0,2.0,26.0,20.0,1019.0,6.0,140.0,78.0,36.0,22.0,20.0,1020.0,4.0,250.0,89.0,0
1368,2017-09-26,620.0,32,14,14,30.0,25.0,1018,12,240,34,1.0,31.0,28.0,1018.0,13.0,260.0,32.0,2.0,28.0,22.0,1018.0,12.0,260.0,61.0,36.0,25.0,20.0,1018.0,9.0,250.0,62.0,0
1369,2017-09-27,611.0,31,21,14,24.0,20.0,1020,6,250,84,7.0,25.0,24.0,1020.0,16.0,80.0,77.0,7.0,24.0,23.0,1020.0,15.0,80.0,84.0,36.0,22.0,20.0,1019.0,5.0,330.0,77.0,0
1370,2017-09-28,623.0,32,14,17,25.0,23.0,1021,17,80,82,6.0,26.0,24.0,1021.0,23.0,80.0,71.0,17.0,24.0,23.0,1021.0,20.0,90.0,74.0,14.0,23.0,23.0,1020.0,16.0,80.0,87.0,0
1371,2017-09-29,617.0,32,13,17,25.0,22.0,1021,16,90,77,7.0,25.0,24.0,1021.0,18.0,80.0,68.0,14.0,24.0,22.0,1021.0,13.0,90.0,77.0,36.0,23.0,23.0,1021.0,18.0,90.0,80.0,0
1372,2017-09-30,557.0,29,22,14,25.0,20.0,1021,7,240,81,2.0,26.0,24.0,1019.0,15.0,70.0,67.0,17.0,24.0,21.0,1019.0,7.0,90.0,76.0,36.0,22.0,20.0,1021.0,5.0,240.0,84.0,0
1373,2017-10-01,524.0,28,22,14,24.0,18.0,1019,6,110,81,7.0,25.0,24.0,1020.0,14.0,70.0,72.0,17.0,24.0,22.0,1020.0,15.0,80.0,79.0,36.0,21.0,18.0,1019.0,5.0,240.0,81.0,0
1374,2017-10-02,605.0,31,14,14,25.0,22.0,1021,13,100,80,6.0,26.0,24.0,1021.0,17.0,110.0,70.0,14.0,24.0,22.0,1022.0,17.0,90.0,79.0,36.0,23.0,22.0,1021.0,13.0,90.0,84.0,0
1375,2017-10-03,611.0,31,14,14,25.0,22.0,1021,14,100,78,2.0,25.0,24.0,1021.0,15.0,80.0,68.0,17.0,24.0,22.0,1021.0,12.0,100.0,80.0,36.0,22.0,22.0,1021.0,15.0,100.0,81.0,0
1376,2017-10-04,616.0,31,14,14,25.0,21.0,1022,10,140,81,6.0,25.0,25.0,1023.0,16.0,80.0,71.0,14.0,25.0,22.0,1023.0,19.0,110.0,80.0,36.0,22.0,21.0,1021.0,8.0,110.0,85.0,0
1377,2017-10-05,617.0,31,21,17,25.0,22.0,1022,14,90,80,2.0,25.0,24.0,1021.0,14.0,80.0,74.0,14.0,24.0,20.0,1020.0,9.0,100.0,82.0,36.0,22.0,22.0,1022.0,15.0,90.0,85.0,0
